bedrooms;bathrooms;sqft_living;sqft_lot;floors;condition;yr_built;price
2;1;1000;4179;1;5;1914;189900
2;1;750;6480;1;3;1943;238000
4;2.5;2620;16200;1;4;1950;968060
4;1.5;2220;9496;1;4;1954;921000
5;1.75;3000;6000;1;5;1958;380000
1;1;1060;54846;1;3;1935;285000
4;2.5;1980;5400;2;3;1998;449000
4;1;1600;5500;1.5;4;1946;625000
4;2.25;2000;9000;1;4;1978;318989
3;1.5;1310;1266;2;3;2002;445000
3;1;1120;8549;1;3;1952;750000
3;2.5;3320;11875;1;5;1979;959000
3;2.5;2370;9102;2;3;1990;330000
2;1.5;830;1241;2;3;2005;425000
3;1;940;7913;1;3;1948;280000
4;2.5;2250;50155;2;3;1998;476500
3;2.25;2020;3600;2;3;1998;556000
4;5.25;5240;320917;2;3;2006;1862000
4;3.5;4083;68377;2;3;2005;637000
3;2;1450;6081;1;4;1969;405000
5;1;1170;6757;1;4;1944;397000
4;2.75;3555;6565;2;3;2014;895990
3;2;1610;14046;2;3;1933;259000
2;1;960;112384;1;3;1955;420000
3;2.5;1680;2096;2;3;2008;518000
3;1.75;1380;8182;1;5;1942;425000
2;1;1040;13920;1;3;1973;182500
3;1.5;1380;3031;1.5;4;1929;549900
3;1.75;1850;16863;1;4;1980;445000
2;1.75;1740;5400;1;4;1946;452000
5;1.75;1920;6500;1;3;1951;715000
3;2.5;2010;5200;2;3;1989;559000
5;6.25;8020;21738;2;3;2001;3300000
4;1.75;1860;7350;1;4;1977;250000
5;4;4390;6656;2;3;2008;1230000
4;2.25;2380;128937;1;4;1960;276500
4;2.5;2880;7386;2;4;1987;440000
6;2.25;2820;15600;1.5;5;1940;543200
1;1;750;4000;1;3;1918;250000
4;2.5;1750;9000;1;3;1977;625000
3;1;1540;3399;1.5;3;1926;530100
2;1.75;1140;936;2;3;2014;549900
4;1.5;1560;6534;1;4;1962;430000
3;2.5;2960;6856;2;3;2009;835000
4;2.75;2140;13000;1;3;1968;409500
4;2.5;1600;6765;1;3;1947;329000
4;2.75;2080;4000;1.5;3;1912;940000
3;2;1560;3200;1.5;3;1910;539950
4;2.5;2880;213444;1;5;1984;579950
5;3;2510;4125;1.5;5;1925;881000
3;1;960;5424;1.5;3;1916;362500
2;1;1120;35500;1;5;1961;243950
4;2.75;3310;6166;2;3;2008;658000
3;1.5;1080;9774;1;3;1968;218250
4;2.5;2860;12394;2;3;1999;655000
3;2;1490;7599;1;3;1990;255000
3;1;1210;7175;1;3;1918;215000
3;1.75;2240;5657;1.5;4;1941;1265000
4;4.75;4575;24085;2.5;5;1926;2920000
3;2.5;1600;5960;2;5;1910;424305
4;1.75;2090;4300;1.5;4;1925;494000
4;2.5;2260;3713;2;3;2003;560000
3;1;1200;7000;2;1;1908;130000
4;2.5;2480;176418;1.5;5;1927;468000
5;3;2240;15435;1;5;1952;480000
3;1.75;1550;4054;1.5;4;1926;475000
4;1.75;2130;8151;1;4;1967;285000
5;3;2870;5700;1;3;1964;765000
2;1;1160;5750;1;4;1924;208000
3;2.5;2430;5000;2;3;2001;372000
2;1;900;5512;1;3;1947;470000
5;2.75;2830;8925;1.5;3;1967;451000
4;1.75;1620;8132;1;3;1974;442200
4;2.5;2510;8580;2;4;1991;330000
3;1.75;1790;5120;1;4;1949;335000
3;2;1640;13249;1;3;1995;280000
3;1.75;2240;6050;1;4;1950;625000
3;2.5;1870;3584;2;3;2003;345000
4;1;1500;11050;1;5;1964;255950
4;1;1490;6000;1.5;3;1918;570000
3;1.5;2230;8558;2;3;1960;685000
3;1.75;1710;7210;1;4;1974;273148
3;2.5;1620;7686;2;3;1989;246500
5;2.5;2250;7176;1;3;1983;349950
4;2;1700;2350;1;3;1926;545000
3;2.5;1502;1400;3;3;2005;403000
4;2.5;1900;4054;2;3;2003;299950
3;2.5;3320;12840;1;3;1990;792000
5;2.5;1980;10205;1;4;1929;418000
4;1;1670;8102;1.5;3;1944;332500
3;2.5;2235;43560;1;5;1975;337000
2;1;1070;7386;1;3;1949;212000
2;2.25;1800;2819;2;4;1979;542000
4;2.5;2980;8107;2;3;2000;622500
3;1.75;1670;8511;1;3;1985;260000
3;1.75;2620;38350;1;4;1977;525000
5;3.5;5470;35071;2;3;1976;975000
4;1.75;3080;6500;1;4;1941;1140000
3;1;940;10360;1;4;1964;500000
5;2.25;1870;11411;1;4;1961;554000
4;2.5;2070;4500;2;3;2004;343000
2;1.75;950;15219;1;3;2009;515000
2;1;1290;6272;1;4;1922;492000
4;3;2570;8022;1;4;1984;655000
3;2.5;1600;6848;2;3;2000;290000
4;1.5;2550;5055;2;4;1910;952500
2;1;1010;7500;1;3;1941;235000
3;1.5;1720;7110;1;3;1955;323000
3;2.5;2200;1970;2;3;2008;1050000
0;0.75;384;213444;1;3;2003;265000
2;1;1400;9600;1.5;4;1941;200000
3;2.25;1830;7500;1;4;1968;419995
3;3;3110;9015;1;4;1980;1500000
3;2.5;1600;7829;2;3;1987;455000
3;3.5;3600;37982;2;4;1996;660000
3;1;1390;12823;1;4;1968;319000
3;1.75;2092;250905;1;3;1981;390000
3;1.5;1200;6240;1;3;1952;718500
2;1;1090;3160;1;3;1926;474000
4;2;2140;6360;2;3;1945;615750
3;2.5;2010;17362;2;3;1994;551000
3;2.25;1500;7210;1;3;1984;230000
4;2.5;3500;9198;2;3;2004;790000
3;2.5;2660;1967;3;3;2007;1230000
3;2.25;1440;6443;2;3;1995;325000
4;2.75;2780;6207;2;3;2001;705000
4;1.75;1580;8856;2;3;1979;259000
3;1.5;1250;8700;1;4;1959;306000
3;1;970;6828;1;3;1928;315000
3;1;1100;7650;1;3;1952;392500
4;2.25;3240;12930;2;4;1968;1065000
2;2.5;1290;1445;3;3;1999;350500
4;3.5;3810;9792;2;3;1938;825000
4;1;1500;6360;1.5;3;1944;235000
3;2;2660;257875;1;4;1976;650000
4;3;2400;3340;1;4;1964;675000
4;1;1860;8505;1;4;1955;265000
2;1;1450;7098;1;3;1924;822500
3;2.75;2260;4000;2;4;1956;705000
6;4.75;5540;7200;2.5;4;1909;2630000
2;1.5;1300;1676;1;3;1943;685000
4;2;1610;5000;2;5;1946;630000
4;3.25;3820;24166;2;4;1990;1250000
4;2.5;1820;11325;1;3;1976;359000
4;5;5820;13906;2;3;1993;784500
3;2;2470;8800;2;3;1961;850000
3;2.5;3040;6054;2;3;2005;410000
4;1.75;1120;8250;1;4;1966;252000
5;1.75;1880;18295;1;4;1955;618000
3;1;1070;4800;1;3;1947;265000
3;2;1560;8509;1;3;1969;465000
2;1;870;6552;1;3;1947;240000
3;1;1000;12000;1;3;1959;217000
4;2.25;2520;4200;1.5;4;1909;415000
2;2;1700;7992;1;4;1980;274000
5;3;2150;6117;1;3;2003;420000
4;2.75;1590;6000;1.5;4;1925;1062500
4;5.25;4670;43950;2;3;1989;1415000
3;2;1800;5000;1;4;1942;618500
3;1.5;1670;10800;1;4;1956;295000
3;2;1010;12252;1;3;1980;400000
3;2.5;2550;6677;2;3;2002;595000
4;3;3700;20570;1;4;1976;1728000
3;1.75;1350;7686;1;3;1987;261000
5;2.5;1660;4000;1.5;5;1929;780000
3;1.5;1390;5040;1;3;1947;589000
3;1.75;1720;9125;1;4;1981;230000
4;3.5;2980;2147;2.5;3;2006;690000
4;2.25;2190;15491;2;3;1981;524000
2;2.5;1230;987;2;3;2011;380000
3;1;1000;4080;1;4;1945;357500
3;2;2500;10697;1;3;1994;330000
5;1.75;2240;4750;1;4;1920;635000
9;3;2820;4480;2;3;1918;934000
2;1.75;1400;865;2;3;2005;358500
3;1.5;1470;6867;1;3;1955;401000
3;2;1820;7750;1;3;1992;270000
4;2;2060;6000;1;4;1954;705000
3;2;1670;17071;1;3;1988;325000
3;1;1540;7740;1;4;1909;384950
3;1;1210;9730;1;4;1953;310000
4;2.5;3430;42775;2;3;1992;829950
3;2.5;2550;6021;2;3;2002;353000
2;1;1060;7700;1;3;1981;170500
4;2.5;3670;49658;2;3;1999;885250
4;3.25;4420;7850;2;3;2001;2700000
3;1.5;1550;9126;1;5;1957;245000
3;2.5;1190;1290;3;3;2008;469000
3;1;1300;3550;1.5;3;1927;455000
4;2.5;2430;5959;2;3;2002;305000
7;4.5;4290;37607;1.5;5;1982;840000
5;3.5;3500;10155;2;3;1996;905000
3;2;1680;7000;1.5;4;1968;219200
3;1.5;1250;8004;1;3;1965;455000
2;1;1020;8100;1;3;1940;195000
3;1;1510;4178;2;3;1902;799000
2;1;910;8155;1;4;1948;285000
3;1.5;1320;15053;1;3;1979;300000
2;1;900;8580;1;3;1918;83000
2;1;890;4804;1;4;1928;220000
2;2.5;1240;2689;2;3;1986;174500
4;2.5;2960;10760;2;3;1987;695000
3;1.5;1020;11410;1;3;1959;255000
5;2.25;2590;7245;1;3;1973;539000
2;1;1100;2800;1;3;1925;552700
3;1;1300;6710;1;4;1952;571500
3;1;1200;6561;1;3;1950;263700
8;4;7710;11750;3.5;5;1904;3300000
2;2;1390;1302;2;3;1986;186950
3;1.75;1430;53628;2;3;1985;520000
3;1.5;1250;7194;1;4;1969;358000
2;0.75;840;49658;1;2;1948;210000
5;3.75;5020;8694;2;3;2007;3650000
4;2.25;2060;8767;2;3;1983;543000
4;2.25;2000;10679;1;3;1960;330000
3;2;1530;3400;1;3;1907;529000
1;1;700;2500;1;4;1907;295000
3;1;950;8450;1;3;1962;365000
3;3;1380;1081;3;3;2005;473000
3;1;1830;8004;1;3;1960;403500
3;1.5;1790;8203;1.5;3;1910;544000
3;1;1340;4000;1.5;4;1927;621000
3;2.25;1520;5750;2;3;1908;672600
2;1.75;1370;3125;1;3;1950;689800
3;1.5;1470;4480;1;4;1918;613000
4;2.25;2500;8866;2;4;1987;808000
3;1;1060;9241;1;4;1956;301000
3;1.75;1210;9635;1;4;1987;340000
3;1;920;8400;1;3;1963;206000
3;1.5;1340;6000;1;4;1960;550000
2;1;960;4800;1.5;2;1912;325000
3;2.5;1630;7586;2;3;1986;475000
3;1.75;1840;7350;1;3;1976;432100
3;2;3085;7280;1;4;1959;359000
3;1;920;4800;1;4;1926;490000
4;1.75;2260;7005;1;4;1947;648360
3;1.75;1730;11986;1;5;1918;340000
3;2;1610;8069;1;5;1955;545000
2;0.75;550;7980;1;3;1952;115000
3;2.25;2400;12350;1;4;1968;705640
3;2.25;1960;1585;2;3;2003;300000
4;2.75;3190;14904;1;4;1949;1650000
4;3.5;3160;4200;2;3;1999;1137500
3;1.75;1550;7410;1.5;5;1944;280000
4;1.75;1930;7650;1;4;1981;245000
4;1;1170;4590;1.5;4;1925;564000
3;1.75;2520;4534;1;5;1954;849000
3;1.75;1220;7447;1;4;1964;698000
3;1;960;8556;1;3;1971;319000
3;3.5;4110;15720;1;3;2000;1450000
4;3.5;3310;21050;2;5;1992;695000
4;2.75;2220;5310;1;5;1951;680000
4;2.25;2250;12000;2;3;1985;287500
3;3.25;1510;1850;2;3;2001;465000
3;1;1350;14212;1;4;1981;335000
4;1.75;2420;37800;1;4;1981;602000
3;2.5;2950;6545;2;3;2003;482000
5;1;1260;8382;1.5;3;1918;220000
4;2;1700;6025;1;3;1978;206000
4;3;3320;5760;2;3;1954;1100000
3;2.5;1470;3971;2;3;2003;491150
4;2.75;2500;12848;1;3;1975;390000
4;2.5;2641;8091;2;3;1998;393000
4;2;2260;8457;2;3;1992;635000
2;1;1160;5000;1;4;1937;490000
4;3.5;3680;2242;2.5;3;1930;770000
2;2;1615;4590;1.5;5;1906;665000
3;1;1250;26862;1;3;1965;287000
3;1;1230;7020;1;3;1924;410000
3;2;2510;5200;1;5;1925;562000
2;2;1540;54450;2;3;1983;475000
3;3.25;1860;2218;3;3;2001;387500
5;2;2700;10875;1;4;1962;580000
3;2.5;3290;6830;2;3;2000;930000
3;1.75;2700;18893;1;4;1948;625000
3;2;1570;5600;1;3;1999;325000
3;1.75;1950;8712;1;3;1960;235000
2;1;1380;4390;1;4;1931;450000
4;2.75;2410;5650;1.5;5;1909;745000
4;2;1200;8470;1;4;1961;223000
4;1.75;1770;12278;1;3;1937;630000
3;2.5;1540;1614;3;3;2008;413450
5;2.75;2860;5379;2;3;2005;720000
3;1.5;1740;21980;1;4;1973;339000
4;3.5;2830;4000;1.5;3;1919;1115500
5;4;4280;11307;2;3;1996;839000
4;3.25;3890;25470;2;5;1923;2950000
4;2;2340;50233;1;4;1966;568000
3;2;1410;10577;1;3;1994;269000
2;2;1350;2560;1;4;1974;382000
2;2.25;1100;1114;2;3;2009;574000
3;2.5;2070;4697;2;3;2002;405000
3;2.5;2360;9938;1;3;1987;572000
4;2.25;2760;12100;2;4;1976;675000
4;1;1220;7980;1.5;3;1944;165000
4;1;1220;7980;1.5;3;1944;260000
3;1;1220;6719;1;3;1953;196000
3;2.5;3020;12184;2;3;2003;515000
4;3.5;3470;7396;2;3;1979;810000
4;2.25;2380;7700;2;4;1977;365650
3;3;2260;1834;2;3;2002;651000
2;1;720;6345;1;3;1943;240000
3;2;1730;6007;1;3;2004;299000
3;2.5;2660;10928;2;3;1988;768000
2;1;1030;5072;1;3;1924;397380
4;3;2890;6885;1;3;1945;476000
3;1;890;5200;1;3;1957;315000
3;2.25;1410;7290;1;3;1980;240000
2;1;810;4080;1;4;1941;325000
3;1.75;1370;8006;2;3;1990;160000
3;2.5;2260;5100;2;3;2007;435000
3;1.75;1430;16200;1;4;1967;427500
5;2.5;2510;10240;1;4;1984;450000
3;1.5;1760;4880;1.5;3;1928;688000
4;1;1430;3600;1;3;1947;285000
3;3.25;1510;1125;3;3;2006;530000
4;1.75;1320;7694;1;3;1928;195000
3;1.5;1180;7384;1;5;1959;250200
3;2.25;1560;8570;1;5;1977;1100000
3;2.5;2470;10321;2;3;1988;732500
3;2.25;2190;8834;1;3;1987;194250
4;2;1610;8000;1;3;1966;526000
4;2.75;2700;9882;2;3;1958;520000
3;1.75;1530;6125;1;3;1958;526000
5;4;7320;217800;2;3;1992;1135250
2;1;920;7569;1;4;1950;202000
4;2.5;2990;8622;2;3;2000;645500
1;1;720;7540;1;4;1905;570000
3;2;1750;9000;1.5;4;1936;325000
2;1;2410;5930;2;3;2007;725000
3;1.75;1240;10361;1;3;1987;192000
2;1;1010;9219;1;4;1960;560000
5;2.75;2770;6116;1;3;1979;283450
4;1.75;2800;5400;1;3;1924;863000
4;2;1400;4800;2;3;1986;815000
2;1;1020;7679;1;5;1942;245000
4;3;2860;10292;1;4;1953;1315000
4;3.5;4270;12305;2;3;1994;1156000
3;2.5;2270;4488;2;3;1999;480000
4;2.5;2560;5593;2;3;2001;600000
2;1;900;5220;1;4;1956;329950
4;2.5;2010;12085;2;3;1986;299500
3;2.5;1690;5131;1;3;1941;460000
5;3.5;2310;5249;2;3;2000;515000
3;2.25;1520;1245;3;3;2004;405000
4;1.5;1220;3780;1.5;3;1927;483000
4;2.5;2170;11511;2;3;1992;377000
4;1.75;2790;17476;1;3;1956;568000
2;1.75;1760;4600;1;4;1926;355000
4;1.75;2100;3000;1.5;4;1911;640000
4;1;1430;5909;1;3;1947;270000
5;3.5;2450;8193;2;3;2005;559950
4;3;1820;8261;1;3;1969;515000
4;1.75;1850;5712;1;3;1954;352000
3;1.75;1870;9000;1;5;1958;595888
4;2.25;2580;7344;2;3;1977;588000
4;3.25;3680;8580;1;5;1959;1050000
3;1.5;1750;7000;2;3;1983;260000
4;3.5;3890;3600;2;3;2005;1600000
2;1;1000;4800;1;3;1952;380000
2;2.5;2210;6327;1;3;2003;802000
4;3.25;2850;4800;2.5;5;1905;1325000
4;2.75;2460;3600;2;3;1907;710000
3;2.5;2630;77972;2;3;2004;600000
3;1;1750;5355;2;4;1929;707900
2;1;1100;7323;1;3;1982;179950
4;2.5;2620;10489;2;3;1990;683000
3;2;1200;9566;1;3;1995;222400
2;1.5;1920;3408;1;4;1912;517000
3;2.75;1690;5763;1;5;1985;410000
3;1.75;1680;2552;1;4;1952;480000
3;1.75;3440;10428;1.5;5;1974;430000
5;1.75;2190;7500;1;3;1979;439950
4;2.5;3270;8223;2;3;1998;797500
4;1.5;1280;5460;1.5;5;1920;379000
1;1;1310;8667;1.5;1;1918;575000
3;1;1660;11060;1;4;1962;247500
4;2.75;2700;37011;2;3;1984;385000
4;1.75;1940;6909;1;4;1941;423000
3;1.75;1520;5618;1;3;1953;550000
4;1;1620;4329;1.5;3;1927;415000
3;2.25;2090;45535;1;5;1952;693000
2;1;1070;4700;1;5;1910;543000
5;1.75;2000;10246;1;3;1953;465000
3;2.5;1020;2217;2;3;2004;280000
3;1.25;2400;6653;3;3;1992;1388000
6;3;2480;9720;2;3;1972;665000
3;1.75;1310;7314;1;5;1960;237950
4;2.75;2420;10200;1;3;1962;440000
2;1;1890;4700;1;4;1928;618000
3;2.25;1860;4000;1.5;5;1920;572000
3;1.5;2500;4774;1.5;3;1940;725000
3;1;1970;22144;1;4;1970;454000
4;1;1660;10656;1.5;4;1920;535000
3;2.5;1850;7200;1;3;1979;249000
4;2.75;1970;37026;1;4;1961;395000
3;2;1890;6620;1;4;1954;690000
3;1.5;1310;7236;1;4;1928;526500
4;1.5;1870;7220;2;3;1956;325000
3;3;1520;4080;2;5;1948;495000
5;3;3070;8474;2;3;2011;825000
3;1.5;1400;14850;1.5;4;1910;383000
3;1.75;1960;11931;1;3;1954;320000
3;2.5;2680;87117;1;3;1989;475000
3;2.5;2030;6326;2;3;1993;275000
2;2.25;2320;9300;1.5;5;1937;1150000
3;1.75;1760;11371;1;5;1959;455000
5;1;1870;7800;1;3;1962;262000
4;1;1280;4840;1;3;1950;390000
3;2.25;1730;10030;1;4;1985;300000
3;1.75;2060;5721;1;3;1964;746300
3;1.5;1030;8223;1;4;1952;267000
3;2.5;1720;7950;1.5;4;1972;525000
3;1.75;1210;7350;1;3;1977;570000
4;2.25;2620;8100;1;4;1964;360000
3;1;1860;44431;1;4;1947;1052000
3;2.5;2510;4106;2;3;2003;699950
4;2.5;2040;109336;1.5;4;1973;375000
4;1.75;2410;6770;1;4;1924;625000
2;1;780;2750;1;4;1928;464050
5;2.5;2210;9655;1;3;1976;470000
4;2;1590;9100;1;3;1967;330000
4;1.75;2230;7957;1;4;1967;537000
3;2;1560;32137;1;5;1976;250000
4;2.5;2950;48351;2;3;1986;835000
4;1;1480;3750;1.5;4;1912;770000
4;2;2850;4497;1.5;3;1910;650000
3;1.75;2390;30409;1;3;1953;335000
3;1.75;1740;29597;1;4;1965;350000
5;2.75;2060;8906;1;4;1978;415000
4;2.5;2680;8778;2;4;1977;788000
4;2.75;3150;7379;1.5;4;1915;640000
4;2.5;2440;7155;2;3;1993;388000
6;1.75;2230;10080;1;3;1969;360000
6;1.75;2230;10080;1;3;1969;692500
4;1.5;1600;6180;1.5;3;1946;425000
4;1.5;1600;6180;1.5;3;1946;645000
3;1;1580;8308;1.5;3;1948;340000
4;3.25;2840;54400;1;4;1984;713000
3;2.75;2550;11160;2;3;1994;430000
3;2.25;1700;7210;1;4;1974;280000
3;2;1470;2052;1.5;3;1986;215000
3;2.5;1680;11193;2;3;1984;306000
3;1;1110;8593;1;3;1979;299900
5;1.75;2120;8625;1;3;1959;534000
3;2.75;2380;5572;2;3;1939;1160000
3;2.5;2670;5000;2;5;1942;1165000
2;1;890;6430;1;3;1935;199990
4;3;3140;9058;1;3;1989;946000
4;1;1260;7800;1.5;3;1947;295000
2;1;920;5157;1;3;1909;475000
5;3.5;2990;212137;2;3;1994;750000
4;2.5;3120;49456;2;4;1974;1225000
3;1;1010;7520;1;4;1975;183500
2;1;1010;3627;1;4;1924;450000
3;1;1020;5500;1.5;3;1961;180000
5;4.5;3540;21217;2;4;1926;707000
2;0.75;900;3527;1;3;1939;230000
3;1;1100;9750;1;4;1966;192500
3;2.5;1990;3614;2;3;2005;309000
3;1.5;1980;5800;1;4;1949;759000
4;3.75;4040;14212;2;3;2002;1115000
5;1.75;1250;10530;1;4;1966;462000
4;1.5;1820;22814;1.5;3;1920;229000
2;2.25;1140;1184;2;3;1999;399950
5;2;1730;10532;1;4;1943;325000
2;2.25;1170;1313;3;3;2007;512000
5;2.75;2910;5802;2;3;2006;410000
2;1;970;5500;1;3;1956;210000
4;2.25;2130;8499;1;4;1975;325000
3;2.5;2520;10175;1;3;1979;685000
2;2;1360;4688;1;3;1944;488000
3;2.25;1620;6000;1;3;1998;247500
4;2;2120;11479;1;4;1940;489000
4;1.75;2700;6000;1;4;1953;725000
3;1.5;1370;10317;1.5;3;1958;199950
5;3;2520;13001;2;3;1973;670000
3;2;1540;10410;1;4;1967;275000
3;1.75;2610;6360;2;3;1924;1000000
3;2;1490;8371;1.5;3;1984;255000
3;1.75;2760;9137;1;3;1960;465000
3;1.75;1260;3604;1;3;2012;259000
3;3.5;2630;4713;2;3;2008;695000
3;1.75;1800;7210;1;3;1976;505000
2;1;1130;2640;1;4;1927;631500
3;1;1180;3600;1.5;3;1926;630500
4;2.75;2800;19168;2;3;1992;999000
3;1.5;1830;4000;1;4;1910;740000
3;2.5;2220;6380;1.5;4;1931;650000
2;2;1870;5580;1;3;2004;554000
3;2.5;2580;214315;1.5;3;1946;400000
3;2;1660;10000;1;4;1961;529941
3;1;1330;3740;1.5;3;1903;310000
3;1;1330;3740;1.5;3;1903;389000
3;3;2630;4972;2;3;2006;731781
2;1;1100;4750;1;3;1946;502501
3;1.75;1810;7950;1;4;1968;443000
3;2;2060;4080;1;5;1921;607000
3;3.5;4660;5500;2;5;1909;2147500
4;2.5;2370;15200;1;3;1975;585000
3;2.5;2430;10500;2;3;1989;1027000
3;2.5;1880;7000;2;3;1993;315000
2;1;1150;5695;1;4;1958;180000
3;2;1350;14200;1;3;1989;322500
3;2.75;2180;7519;1;4;1981;568500
4;2.75;3370;6675;1;4;1948;813000
5;2.25;3650;13068;1;4;1976;1085000
4;2;2100;4857;2;3;1965;424000
2;1;670;5600;1;3;1903;235000
3;3.5;2420;4000;2;5;1907;740000
1;1;760;3000;1;3;1900;415000
3;2.75;2200;14925;1;3;1982;432000
5;3.25;4410;35192;2;3;1990;1268890
3;1.75;1300;2446;1;3;1961;676500
2;1;720;4592;1;4;1943;419000
3;2.5;2180;37042;2;3;1998;650000
2;1;1130;15190;1;4;1954;239000
4;2.5;2230;4372;2;5;1935;900000
5;1.75;2100;7347;1;3;1981;330000
3;1.75;2060;58341;1;3;1982;510000
4;2.5;3060;6000;2;3;2012;465000
3;2.75;2810;18731;2;4;1974;1700000
3;2.25;2550;8588;1;3;1989;490000
5;3;4290;20445;2;4;1985;2680000
3;2.25;3040;52302;1;3;2005;1000000
4;2.75;2530;14178;2;3;1997;469950
3;1.75;1300;5413;1.5;3;1925;536000
4;2.5;1790;19177;1;4;1966;244950
3;1;1530;2400;1;4;1928;575000
5;2.75;2380;7500;1;3;1984;361000
5;2.25;2400;13450;1;5;1957;650000
2;1;1030;6000;1;2;1951;230005
4;2.5;3250;235063;1;3;1973;293000
3;3;1970;24318;1;3;2010;445000
4;1.5;1940;6386;1;3;1954;280000
3;2.25;1850;10855;1;3;1985;520000
4;3.25;3900;40962;2;3;1991;780000
3;1.75;3160;76230;1;4;1978;625000
3;1.75;1440;7200;1;3;1986;239950
3;1.5;2040;6000;1;3;1957;335000
3;2.5;2120;7401;2;3;1989;612000
2;1;830;8000;1;3;1954;200000
3;1.75;3140;8571;1;4;1985;345000
4;2.5;2410;6440;1;3;1974;520000
4;2.25;2190;4080;2;3;1918;855000
4;1.75;2190;5060;1;3;1950;567500
3;1.5;1210;7247;1;4;1967;208000
3;1.75;1880;16239;1;3;1922;452000
3;3;2410;12183;2;3;1988;555000
5;2.75;2620;8861;1;5;1979;519000
3;2.25;1850;2575;2;3;2013;474950
3;2.25;1760;16418;1;3;1990;419000
2;1;860;1800;1;3;1909;390000
7;2.25;2620;6890;2;4;1961;539000
4;1.75;2400;21196;1;5;1956;569000
3;1;1850;5000;1.5;3;1922;611000
3;2.5;4040;147856;2;3;2004;760000
3;2;1940;55756;1;5;1954;732000
3;2.5;3490;8343;2;4;1939;1675000
5;2.75;3170;7062;2;3;2014;919950
4;2.5;2530;7563;1;3;1978;400000
4;2.5;3230;21781;2;3;1993;785000
3;2.25;2120;54014;2;4;1964;835000
2;1.75;1640;6750;1;4;1939;640500
4;2.5;2130;9013;2;3;1988;310000
4;1;1440;7215;1.5;3;1969;355000
3;1.75;1940;7313;1;4;1960;685000
3;1;1120;8576;1;3;1943;202500
3;2.5;2400;5817;2;3;1998;540000
4;2.5;1810;4871;2;3;1999;295000
3;1;1270;6612;1.5;3;1927;518000
2;1.75;1350;4023;1;3;2005;250000
2;2;1550;435600;1.5;2;1972;330000
2;1;1620;3880;1;4;1924;481000
3;2.25;2650;12845;1;3;1977;898000
5;1.75;2510;9750;1.5;3;1969;570000
4;2.5;2040;16200;2;3;1997;475000
3;2.5;1660;5250;2;4;1988;265000
3;2.5;1980;17342;2;3;1984;380000
4;2.5;2690;8036;2;4;1987;790000
2;2.25;2910;6110;2;4;1985;620000
4;3.5;2720;9000;2;3;1997;709050
3;1;1280;5100;1;3;1948;296500
3;2.5;2160;35912;2;3;1982;475000
3;2.25;1760;10835;1;4;1976;440000
2;1;800;6016;1;3;1942;405000
2;1;930;4000;1;3;1943;269500
5;1.75;2040;5280;1;4;1961;520000
1;1;1180;22000;1;3;1948;229500
4;1.75;2000;10890;1;4;1961;335000
4;2.75;3310;50951;2;3;1998;680000
4;3.5;3130;3900;2;3;2008;1389000
4;2.5;2300;9900;1;3;1961;740000
3;2.25;2140;9990;1;4;1962;270000
4;2;2210;5572;1.5;3;1911;510000
2;1;970;13700;1;3;1949;300000
5;2.25;2690;10800;1;4;1956;1298890
4;2;1890;5188;1.5;4;1940;675000
6;3.25;3140;14923;2;3;1991;925850
2;1;1440;43560;1;4;1965;255500
3;2.5;2910;17172;2;3;1989;450000
3;1;1310;22652;1;3;1968;280000
4;2.25;2140;8800;2;4;1963;245000
3;1;1090;6712;1;4;1972;344950
3;1.75;1330;7216;1;3;1969;381000
4;4;4690;6900;2;3;2001;1945000
3;1.5;1910;21374;1;1;1955;1500000
3;1.75;1750;11461;2;4;1976;232603
5;2.5;1760;10200;1.5;3;1925;220000
4;1.75;1810;7700;1;5;1977;600000
3;2.5;1360;5754;2;3;1994;239000
3;1.75;1730;9211;1;3;1961;400000
6;2.75;4710;11000;2;3;1931;2180000
3;1;1010;8551;1;5;1953;350000
3;2.5;2400;97138;2;5;1983;562000
3;1.5;1540;8400;1;5;1968;380000
4;1.75;1480;7875;1;3;1927;511200
4;2.5;2520;5000;2;3;2004;680000
3;3.25;1210;941;2;3;2002;350000
5;2.5;2670;184140;1;3;1980;410000
4;2.5;3030;12590;1.5;4;1988;1050000
3;2;1440;3900;1;3;2002;391265
4;2.25;3250;16684;2;3;1979;1410000
3;2;1750;5750;1;5;1956;575000
4;1.5;2120;46173;2;3;1974;316000
3;1;1050;5156;1.5;3;1919;165000
3;2.25;1950;3600;1.5;5;1911;850000
3;1;1020;6000;1;3;1900;210000
4;2.5;1820;9161;1;4;1975;325000
4;2.5;2390;53941;2;3;1989;682000
3;2.5;1400;7508;2;4;1987;430000
3;1.5;1540;8110;1;4;1959;325500
3;1.75;2370;6360;1;3;1954;385000
1;1;670;1800;1;5;1905;435000
4;1;2420;15520;2;4;1945;550000
3;1;1000;7800;1;4;1930;400000
4;2.75;2100;7350;1;5;1978;503000
4;2.5;2800;5368;2;3;2003;676000
3;1;940;11055;1.5;4;1959;180000
3;2;1640;5280;1.5;5;1910;234000
4;2.5;2760;5000;1.5;5;1928;734200
3;3.25;3660;66211;2;3;2003;920000
4;2.5;3070;34412;1;4;1950;1920000
3;1.75;1100;10125;1;4;1969;224000
3;2.75;3130;19530;1;3;1947;1400000
3;1;1320;7155;1;4;1961;185000
3;1.75;1470;5000;1.5;5;1900;554600
