Genero;Edad;Altura;Peso;Antecedentes_sobrepeso;Fruta_diaria;Verduras_semanales;Metodo_transporte;IMC;Estado
Mujer;40;151;65;No;2;5;Transporte_Publico;28.51;Sobrepeso
Hombre;61;183;87;Si;1;3;Transporte_Publico;25.98;Sobrepeso
Hombre;38;146;26;No;1;7;Transporte_Publico;12.2;Delgadez
Mujer;28;158;41;Si;3;5;Transporte_Publico;16.42;Delgadez
Hombre;48;168;80;Si;1;5;Transporte_Publico;28.34;Sobrepeso
Hombre;39;159;62;No;5;10;Transporte_Publico;24.52;Normal
Hombre;32;170;90;Si;2;3;Transporte_Publico;31.14;Obesidad
Hombre;42;176;98;No;1;4;Coche;31.64;Obesidad
Hombre;53;163;70;Si;1;3;Coche;26.35;Sobrepeso
Mujer;48;175;70;Si;5;7;Transporte_Publico;22.86;Normal
Mujer;28;187;97;Si;1;3;Transporte_Publico;27.74;Sobrepeso
Mujer;61;196;101;No;1;4;Coche;26.29;Sobrepeso
Mujer;25;166;79;Si;2;6;Coche;28.67;Sobrepeso
Mujer;23;196;76;No;3;9;Transporte_Publico;19.78;Normal
Mujer;35;190;107;Si;2;5;Transporte_Publico;29.64;Sobrepeso
Hombre;49;152;52;No;4;10;Transporte_Publico;22.51;Normal
Hombre;34;188;73;Si;4;10;Transporte_Publico;20.65;Normal
Hombre;40;173;69;Si;5;14;Transporte_Publico;23.05;Normal
Hombre;56;146;61;No;1;6;Transporte_Publico;28.62;Sobrepeso
Mujer;44;156;46;Si;3;10;Transporte_Publico;18.9;Normal
Mujer;58;173;87;No;1;5;Transporte_Publico;29.07;Sobrepeso
Mujer;46;152;42;Si;2;6;Coche;18.18;Delgadez
Mujer;60;198;121;Si;2;3;Coche;30.86;Obesidad
Hombre;35;184;79;No;2;7;Transporte_Publico;23.33;Normal
Hombre;21;148;29;Si;2;8;Transporte_Publico;13.24;Delgadez
Mujer;41;192;110;No;1;6;Transporte_Publico;29.84;Sobrepeso
Mujer;62;164;66;Si;4;14;Transporte_Publico;24.54;Normal
Mujer;43;148;64;No;2;6;Transporte_Publico;29.22;Sobrepeso
Mujer;61;170;55;No;4;8;Transporte_Publico;19.03;Normal
Hombre;34;194;103;Si;1;4;Coche;27.37;Sobrepeso
Hombre;19;181;72;No;2;9;Coche;21.98;Normal
Mujer;59;175;69;No;5;14;Coche;22.53;Normal
Mujer;20;146;61;Si;1;6;Coche;28.62;Sobrepeso
Hombre;41;177;96;No;0;4;Transporte_Publico;30.64;Obesidad
Hombre;18;175;65;Si;5;13;Transporte_Publico;21.22;Normal
Mujer;45;163;63;Si;5;13;Coche;23.71;Normal
Mujer;36;156;69;Si;2;4;Coche;28.35;Sobrepeso
Hombre;51;166;74;Si;2;5;Coche;26.85;Sobrepeso
Hombre;45;181;75;Si;2;10;Coche;22.89;Normal
Hombre;34;171;88;Si;1;2;Transporte_Publico;30.09;Obesidad
Hombre;43;168;54;Si;2;10;Transporte_Publico;19.13;Normal
Hombre;21;155;44;Si;1;7;Coche;18.31;Delgadez
Hombre;24;187;110;No;1;3;Coche;31.46;Obesidad
Hombre;40;153;34;No;1;4;Transporte_Publico;14.52;Delgadez
Hombre;18;162;56;No;2;10;Transporte_Publico;21.34;Normal
Hombre;63;187;106;Si;0;1;Coche;30.31;Obesidad
Hombre;29;174;92;Si;2;2;Coche;30.39;Obesidad
Mujer;46;186;86;Si;5;10;Transporte_Publico;24.86;Normal
Mujer;32;166;58;Si;3;14;Transporte_Publico;21.05;Normal
Mujer;26;185;98;Si;1;3;Transporte_Publico;28.63;Sobrepeso
Mujer;18;155;67;Si;2;3;Transporte_Publico;27.89;Sobrepeso
Mujer;21;159;40;No;3;7;Coche;15.82;Delgadez
Mujer;31;149;30;Si;2;4;Coche;13.51;Delgadez
Hombre;33;190;78;Si;2;11;Coche;21.61;Normal
Hombre;45;177;100;Si;1;3;Coche;31.92;Obesidad
Mujer;22;159;55;Si;3;7;Transporte_Publico;21.76;Normal
Mujer;61;170;76;No;2;4;Transporte_Publico;26.3;Sobrepeso
Hombre;59;192;108;Si;1;6;Transporte_Publico;29.3;Sobrepeso
Hombre;23;171;86;No;1;6;Transporte_Publico;29.41;Sobrepeso
Mujer;40;167;89;No;0;3;Transporte_Publico;31.91;Obesidad
Mujer;30;196;82;Si;3;7;Transporte_Publico;21.35;Normal
Hombre;29;176;61;No;5;13;Transporte_Publico;19.69;Normal
Hombre;60;168;61;No;5;11;Transporte_Publico;21.61;Normal
Mujer;36;168;67;Si;2;12;Transporte_Publico;23.74;Normal
Mujer;29;182;65;No;2;9;Transporte_Publico;19.62;Normal
Hombre;39;186;78;Si;3;13;Transporte_Publico;22.55;Normal
Hombre;53;147;44;No;3;7;Transporte_Publico;20.36;Normal
Hombre;40;167;86;No;2;1;Transporte_Publico;30.84;Obesidad
Hombre;38;188;101;No;2;4;Transporte_Publico;28.58;Sobrepeso
Hombre;44;150;31;No;2;4;Transporte_Publico;13.78;Delgadez
Hombre;46;185;73;No;4;13;Transporte_Publico;21.33;Normal
Mujer;25;184;83;No;4;10;Transporte_Publico;24.52;Normal
Mujer;22;172;71;No;5;12;Transporte_Publico;24;Normal
Hombre;25;198;92;No;2;11;Transporte_Publico;23.47;Normal
Hombre;25;185;85;Si;2;8;Transporte_Publico;24.84;Normal
Hombre;26;159;40;Si;3;7;Transporte_Publico;15.82;Delgadez
Hombre;30;167;87;No;0;3;Transporte_Publico;31.2;Obesidad
Mujer;64;187;82;No;4;13;Coche;23.45;Normal
Mujer;52;197;95;Si;3;13;Coche;24.48;Normal
Hombre;49;195;104;Si;2;6;Transporte_Publico;27.35;Sobrepeso
Hombre;26;163;85;No;0;4;Transporte_Publico;31.99;Obesidad
Mujer;54;185;96;No;2;3;Coche;28.05;Sobrepeso
Mujer;54;173;75;Si;1;5;Coche;25.06;Sobrepeso
Hombre;63;194;97;Si;2;6;Transporte_Publico;25.77;Sobrepeso
Hombre;64;192;115;No;0;3;Transporte_Publico;31.2;Obesidad
Hombre;39;190;115;Si;1;4;Coche;31.86;Obesidad
Hombre;61;184;75;Si;5;13;Coche;22.15;Normal
Mujer;43;184;103;Si;1;1;Transporte_Publico;30.42;Obesidad
Mujer;62;149;72;Si;2;1;Transporte_Publico;32.43;Obesidad
Hombre;19;177;98;No;0;1;Coche;31.28;Obesidad
Hombre;32;177;83;No;2;5;Coche;26.49;Sobrepeso
Mujer;35;159;72;No;1;5;Transporte_Publico;28.48;Sobrepeso
Mujer;60;163;58;Si;4;14;Transporte_Publico;21.83;Normal
Hombre;59;191;115;Si;0;3;Transporte_Publico;31.52;Obesidad
Hombre;39;169;79;No;1;3;Transporte_Publico;27.66;Sobrepeso
Mujer;38;165;87;No;0;1;Transporte_Publico;31.96;Obesidad
Mujer;55;166;55;Si;4;12;Transporte_Publico;19.96;Normal
Hombre;21;181;70;No;5;8;Transporte_Publico;21.37;Normal
Hombre;21;161;81;No;2;2;Transporte_Publico;31.25;Obesidad
Hombre;52;178;97;Si;2;2;Transporte_Publico;30.61;Obesidad
Hombre;64;171;80;Si;2;5;Transporte_Publico;27.36;Sobrepeso
Hombre;44;183;73;No;3;11;Transporte_Publico;21.8;Normal
Hombre;56;185;108;Si;1;3;Transporte_Publico;31.56;Obesidad
Hombre;46;169;77;Si;2;5;Coche;26.96;Sobrepeso
Hombre;36;187;101;Si;1;6;Coche;28.88;Sobrepeso
Hombre;40;172;80;Si;1;4;Coche;27.04;Sobrepeso
Hombre;31;188;69;Si;5;11;Coche;19.52;Normal
Mujer;35;167;82;Si;2;6;Coche;29.4;Sobrepeso
Mujer;21;162;43;Si;2;2;Coche;16.38;Delgadez
Mujer;32;192;72;Si;5;8;Transporte_Publico;19.53;Normal
Mujer;32;190;96;No;2;6;Transporte_Publico;26.59;Sobrepeso
Mujer;39;188;110;Si;1;4;Coche;31.12;Obesidad
Mujer;27;180;85;No;1;6;Coche;26.23;Sobrepeso
Mujer;29;154;54;No;5;9;Coche;22.77;Normal
Mujer;27;165;84;No;0;1;Coche;30.85;Obesidad
Mujer;49;171;83;Si;2;6;Transporte_Publico;28.38;Sobrepeso
Mujer;29;190;94;No;1;4;Transporte_Publico;26.04;Sobrepeso
Mujer;61;189;81;No;2;8;Transporte_Publico;22.68;Normal
Mujer;27;192;80;Si;3;9;Transporte_Publico;21.7;Normal
Hombre;29;182;74;No;4;12;Transporte_Publico;22.34;Normal
Hombre;64;187;80;Si;2;8;Transporte_Publico;22.88;Normal
Mujer;56;154;71;Si;2;2;Transporte_Publico;29.94;Obesidad
Mujer;51;161;50;Si;5;11;Transporte_Publico;19.29;Normal
Mujer;56;173;66;No;2;14;Transporte_Publico;22.05;Normal
Mujer;54;148;54;No;3;12;Transporte_Publico;24.65;Normal
Mujer;37;181;92;No;1;5;Transporte_Publico;28.08;Sobrepeso
Mujer;58;155;53;No;4;10;Transporte_Publico;22.06;Normal
Mujer;37;189;69;No;4;12;Coche;19.32;Normal
Mujer;52;154;50;Si;5;10;Coche;21.08;Normal
Hombre;43;174;96;No;2;4;Transporte_Publico;31.71;Obesidad
Hombre;39;180;70;No;5;10;Transporte_Publico;21.6;Normal
Hombre;25;152;40;Si;1;4;Transporte_Publico;17.31;Delgadez
Hombre;35;178;63;Si;3;9;Transporte_Publico;19.88;Normal
Mujer;18;154;42;Si;1;3;Transporte_Publico;17.71;Delgadez
Mujer;40;175;88;Si;1;3;Transporte_Publico;28.73;Sobrepeso
Mujer;31;185;96;Si;2;4;Transporte_Publico;28.05;Sobrepeso
Mujer;39;152;72;Si;1;3;Transporte_Publico;31.16;Obesidad
Hombre;37;189;78;Si;5;14;Transporte_Publico;21.84;Normal
Hombre;41;179;102;No;0;2;Transporte_Publico;31.83;Obesidad
Mujer;45;196;118;Si;1;4;Coche;30.72;Obesidad
Mujer;21;148;34;No;2;5;Coche;15.52;Delgadez
Hombre;30;193;92;Si;3;8;Coche;24.7;Normal
Hombre;59;161;45;No;3;7;Coche;17.36;Delgadez
Mujer;38;158;48;Si;2;14;Coche;19.23;Normal
Mujer;42;186;81;No;2;11;Coche;23.41;Normal
Hombre;38;151;68;Si;2;4;Coche;29.82;Sobrepeso
Hombre;44;176;101;Si;2;2;Coche;32.61;Obesidad
Hombre;25;180;81;Si;4;13;Transporte_Publico;25;Normal
Hombre;26;178;68;Si;5;8;Transporte_Publico;21.46;Normal
Hombre;32;186;92;Si;1;3;Coche;26.59;Sobrepeso
Hombre;51;166;54;Si;3;14;Coche;19.6;Normal
Hombre;25;146;61;Si;1;4;Transporte_Publico;28.62;Sobrepeso
Hombre;50;183;81;Si;4;9;Transporte_Publico;24.19;Normal
Hombre;50;146;41;No;4;9;Transporte_Publico;19.23;Normal
Hombre;49;189;83;Si;4;14;Transporte_Publico;23.24;Normal
Hombre;19;178;58;No;1;4;Coche;18.31;Delgadez
Hombre;62;171;73;Si;2;11;Coche;24.96;Normal
Mujer;32;181;80;Si;4;9;Transporte_Publico;24.42;Normal
Mujer;55;173;88;Si;1;5;Transporte_Publico;29.4;Sobrepeso
Mujer;61;156;57;No;3;8;Transporte_Publico;23.42;Normal
Mujer;52;151;71;No;0;3;Transporte_Publico;31.14;Obesidad
Mujer;51;187;76;Si;5;13;Transporte_Publico;21.73;Normal
Mujer;40;148;56;No;1;3;Transporte_Publico;25.57;Sobrepeso
Mujer;43;185;103;No;1;3;Coche;30.09;Obesidad
Mujer;32;190;87;Si;4;12;Coche;24.1;Normal
Mujer;54;168;60;Si;2;9;Coche;21.26;Normal
Mujer;64;148;52;No;5;10;Coche;23.74;Normal
Hombre;53;165;53;No;5;14;Coche;19.47;Normal
Hombre;58;154;71;No;0;3;Coche;29.94;Obesidad
Mujer;24;156;38;No;3;4;Transporte_Publico;15.61;Delgadez
Mujer;23;171;74;No;1;3;Transporte_Publico;25.31;Sobrepeso
Hombre;39;149;32;No;2;3;Transporte_Publico;14.41;Delgadez
Hombre;46;156;81;Si;2;2;Transporte_Publico;33.28;Obesidad
Hombre;28;154;40;Si;1;8;Transporte_Publico;16.87;Delgadez
Hombre;19;196;86;Si;2;13;Transporte_Publico;22.39;Normal
Mujer;43;164;75;No;2;5;Transporte_Publico;27.89;Sobrepeso
Mujer;48;182;98;Si;2;6;Transporte_Publico;29.59;Sobrepeso
Hombre;53;186;100;Si;2;6;Transporte_Publico;28.91;Sobrepeso
Hombre;40;180;62;Si;2;13;Transporte_Publico;19.14;Normal
Hombre;50;147;27;No;3;8;Transporte_Publico;12.49;Delgadez
Hombre;65;178;85;No;1;3;Transporte_Publico;26.83;Sobrepeso
Mujer;54;175;69;Si;2;9;Transporte_Publico;22.53;Normal
Mujer;20;180;63;No;2;9;Transporte_Publico;19.44;Normal
Mujer;44;168;91;Si;0;4;Transporte_Publico;32.24;Obesidad
Mujer;56;158;65;Si;1;6;Transporte_Publico;26.04;Sobrepeso
Hombre;59;179;71;Si;5;8;Transporte_Publico;22.16;Normal
Hombre;18;146;32;Si;3;2;Transporte_Publico;15.01;Delgadez
Hombre;56;149;31;Si;1;4;Transporte_Publico;13.96;Delgadez
Hombre;59;153;43;No;1;3;Transporte_Publico;18.37;Delgadez
Hombre;59;185;84;Si;2;14;Transporte_Publico;24.54;Normal
Hombre;61;189;88;No;5;11;Transporte_Publico;24.64;Normal
Hombre;43;169;94;No;1;1;Transporte_Publico;32.91;Obesidad
Hombre;36;165;84;Si;1;2;Transporte_Publico;30.85;Obesidad
Hombre;20;184;79;Si;4;9;Transporte_Publico;23.33;Normal
Hombre;36;149;30;No;2;7;Transporte_Publico;13.51;Delgadez
Hombre;32;176;84;Si;1;3;Transporte_Publico;27.12;Sobrepeso
Hombre;31;153;78;No;1;4;Transporte_Publico;33.32;Obesidad
Mujer;25;156;60;No;3;8;Transporte_Publico;24.65;Normal
Mujer;29;154;52;No;3;14;Transporte_Publico;21.93;Normal
Mujer;24;159;74;No;2;6;Transporte_Publico;29.27;Sobrepeso
Mujer;59;163;84;No;0;1;Transporte_Publico;31.62;Obesidad
Hombre;31;181;70;No;4;8;Transporte_Publico;21.37;Normal
Hombre;23;162;86;Si;0;3;Transporte_Publico;32.77;Obesidad
Hombre;47;159;39;Si;3;4;Transporte_Publico;15.43;Delgadez
Hombre;22;194;97;No;1;4;Transporte_Publico;25.77;Sobrepeso
Hombre;41;150;69;Si;2;1;Transporte_Publico;30.67;Obesidad
Hombre;42;148;49;Si;5;11;Transporte_Publico;22.37;Normal
Mujer;26;150;51;Si;4;8;Coche;22.67;Normal
Mujer;49;198;82;Si;2;14;Coche;20.92;Normal
Mujer;25;198;119;No;1;4;Coche;30.35;Obesidad
Mujer;32;187;85;Si;3;13;Coche;24.31;Normal
Hombre;47;189;110;No;0;3;Transporte_Publico;30.79;Obesidad
Hombre;32;153;60;Si;2;6;Transporte_Publico;25.63;Sobrepeso
Mujer;54;175;62;Si;3;14;Coche;20.24;Normal
Mujer;43;156;58;No;4;9;Coche;23.83;Normal
Mujer;55;157;51;Si;5;9;Coche;20.69;Normal
Mujer;45;156;41;Si;3;6;Coche;16.85;Delgadez
Hombre;63;147;71;No;2;3;Transporte_Publico;32.86;Obesidad
Hombre;40;170;72;No;5;12;Transporte_Publico;24.91;Normal
Hombre;30;150;54;No;3;7;Transporte_Publico;24;Normal
Hombre;58;179;88;No;1;5;Transporte_Publico;27.46;Sobrepeso
Hombre;31;183;78;Si;5;7;Coche;23.29;Normal
Hombre;22;154;41;No;3;9;Coche;17.29;Delgadez
Mujer;48;181;98;No;0;4;Transporte_Publico;29.91;Obesidad
Mujer;51;160;71;Si;2;3;Transporte_Publico;27.73;Sobrepeso
Hombre;42;154;46;No;5;13;Coche;19.4;Normal
Hombre;31;148;29;No;3;7;Coche;13.24;Delgadez
Hombre;42;174;95;No;0;1;Coche;31.38;Obesidad
Hombre;60;194;113;Si;2;3;Coche;30.02;Obesidad
Mujer;56;168;77;Si;1;4;Transporte_Publico;27.28;Sobrepeso
Mujer;18;197;77;Si;4;8;Transporte_Publico;19.84;Normal
Hombre;30;153;52;No;2;13;Transporte_Publico;22.21;Normal
Hombre;18;149;29;No;2;5;Transporte_Publico;13.06;Delgadez
Hombre;60;179;79;No;2;9;Transporte_Publico;24.66;Normal
Hombre;40;192;76;No;5;12;Transporte_Publico;20.62;Normal
Mujer;36;149;50;No;5;11;Transporte_Publico;22.52;Normal
Mujer;40;148;70;No;1;2;Transporte_Publico;31.96;Obesidad
Hombre;20;185;110;Si;2;4;Transporte_Publico;32.14;Obesidad
Hombre;39;169;49;Si;2;9;Transporte_Publico;17.16;Delgadez
Hombre;64;189;112;Si;1;1;Coche;31.35;Obesidad
Hombre;50;146;40;No;2;14;Coche;18.77;Normal
Hombre;64;192;103;Si;2;5;Transporte_Publico;27.94;Sobrepeso
Hombre;43;147;71;No;2;4;Transporte_Publico;32.86;Obesidad
Hombre;34;162;56;Si;5;8;Transporte_Publico;21.34;Normal
Hombre;40;170;93;No;1;2;Transporte_Publico;32.18;Obesidad
Hombre;64;157;70;Si;1;6;Coche;28.4;Sobrepeso
Hombre;39;181;65;Si;5;8;Coche;19.84;Normal
Hombre;27;183;103;No;0;1;Transporte_Publico;30.76;Obesidad
Hombre;21;191;116;No;0;4;Transporte_Publico;31.8;Obesidad
Hombre;59;165;78;No;2;4;Transporte_Publico;28.65;Sobrepeso
Hombre;61;176;76;Si;4;7;Transporte_Publico;24.54;Normal
Hombre;51;155;43;Si;2;9;Coche;17.9;Delgadez
Hombre;27;191;90;No;3;9;Coche;24.67;Normal
Hombre;34;191;106;No;1;6;Transporte_Publico;29.06;Sobrepeso
Hombre;56;161;70;No;2;3;Transporte_Publico;27.01;Sobrepeso
Hombre;35;183;68;No;5;13;Coche;20.31;Normal
Hombre;28;168;63;Si;4;8;Coche;22.32;Normal
Hombre;28;193;90;No;4;8;Transporte_Publico;24.16;Normal
Hombre;47;158;66;No;1;3;Transporte_Publico;26.44;Sobrepeso
Hombre;46;197;113;No;2;4;Transporte_Publico;29.12;Sobrepeso
Hombre;24;150;73;Si;2;1;Transporte_Publico;32.44;Obesidad
Hombre;37;196;120;No;1;2;Coche;31.24;Obesidad
Hombre;28;189;71;No;5;11;Coche;19.88;Normal
Hombre;30;151;36;Si;2;8;Transporte_Publico;15.79;Delgadez
Hombre;29;188;72;No;5;7;Transporte_Publico;20.37;Normal
Hombre;28;168;84;Si;1;4;Transporte_Publico;29.76;Sobrepeso
Hombre;42;188;97;No;1;5;Transporte_Publico;27.44;Sobrepeso
Hombre;56;178;74;No;5;11;Coche;23.36;Normal
Hombre;34;161;68;Si;2;6;Coche;26.23;Sobrepeso
Hombre;43;173;81;Si;2;5;Transporte_Publico;27.06;Sobrepeso
Hombre;53;189;96;Si;2;3;Transporte_Publico;26.87;Sobrepeso
Hombre;52;197;107;Si;1;4;Transporte_Publico;27.57;Sobrepeso
Hombre;24;191;94;Si;1;3;Transporte_Publico;25.77;Sobrepeso
Hombre;49;165;78;Si;2;6;Coche;28.65;Sobrepeso
Hombre;22;161;85;Si;2;3;Coche;32.79;Obesidad
Hombre;22;175;79;Si;2;3;Transporte_Publico;25.8;Sobrepeso
Hombre;18;195;77;No;4;7;Transporte_Publico;20.25;Normal
Hombre;23;181;90;Si;2;3;Coche;27.47;Sobrepeso
Hombre;39;151;35;Si;2;4;Coche;15.35;Delgadez
Hombre;63;193;83;Si;3;10;Transporte_Publico;22.28;Normal
Hombre;40;151;56;No;2;12;Transporte_Publico;24.56;Normal
Hombre;50;176;84;No;1;4;Transporte_Publico;27.12;Sobrepeso
Hombre;50;186;96;No;1;3;Transporte_Publico;27.75;Sobrepeso
Hombre;42;184;100;No;2;5;Coche;29.54;Sobrepeso
Hombre;53;147;30;Si;2;8;Coche;13.88;Delgadez
Hombre;38;173;56;No;2;7;Transporte_Publico;18.71;Normal
Hombre;40;187;87;No;4;13;Transporte_Publico;24.88;Normal
Hombre;33;181;70;Si;3;9;Coche;21.37;Normal
Hombre;43;183;75;No;5;8;Coche;22.4;Normal
Hombre;39;168;86;Si;0;3;Transporte_Publico;30.47;Obesidad
Hombre;36;187;75;Si;4;9;Transporte_Publico;21.45;Normal
Hombre;29;160;76;No;2;6;Transporte_Publico;29.69;Sobrepeso
Hombre;59;155;42;No;2;3;Transporte_Publico;17.48;Delgadez
Hombre;47;150;41;Si;1;2;Coche;18.22;Delgadez
Hombre;34;165;45;No;3;6;Coche;16.53;Delgadez
Hombre;40;158;83;No;0;2;Transporte_Publico;33.25;Obesidad
Hombre;34;151;68;No;1;6;Transporte_Publico;29.82;Sobrepeso
Hombre;47;195;109;No;2;3;Coche;28.67;Sobrepeso
Hombre;33;184;71;No;2;14;Coche;20.97;Normal
Hombre;32;156;63;No;1;6;Transporte_Publico;25.89;Sobrepeso
Hombre;43;155;58;Si;4;9;Transporte_Publico;24.14;Normal
Hombre;63;181;79;No;2;13;Coche;24.11;Normal
Hombre;37;182;90;Si;1;4;Coche;27.17;Sobrepeso
Hombre;21;177;62;No;3;11;Transporte_Publico;19.79;Normal
Hombre;22;175;61;Si;4;10;Transporte_Publico;19.92;Normal
Hombre;54;193;91;No;2;8;Transporte_Publico;24.43;Normal
Hombre;52;173;95;Si;2;2;Transporte_Publico;31.74;Obesidad
Hombre;53;194;86;No;2;13;Coche;22.85;Normal
Hombre;62;150;58;No;2;5;Coche;25.78;Sobrepeso
Hombre;56;163;80;No;1;3;Transporte_Publico;30.11;Obesidad
Hombre;60;191;115;Si;1;3;Transporte_Publico;31.52;Obesidad
Hombre;59;152;34;Si;2;3;Transporte_Publico;14.72;Delgadez
Hombre;41;170;83;No;1;6;Transporte_Publico;28.72;Sobrepeso
Hombre;40;192;76;Si;3;9;Transporte_Publico;20.62;Normal
Hombre;23;165;82;Si;1;2;Transporte_Publico;30.12;Obesidad
Hombre;63;176;79;Si;2;3;Coche;25.5;Sobrepeso
Hombre;22;187;70;Si;2;10;Coche;20.02;Normal
Hombre;26;185;91;Si;1;6;Transporte_Publico;26.59;Sobrepeso
Hombre;57;153;73;No;0;3;Transporte_Publico;31.18;Obesidad
Hombre;42;182;90;Si;1;6;Transporte_Publico;27.17;Sobrepeso
Hombre;45;175;66;No;5;13;Transporte_Publico;21.55;Normal
Hombre;38;169;51;No;1;9;Transporte_Publico;17.86;Delgadez
Hombre;44;194;110;Si;2;4;Transporte_Publico;29.23;Sobrepeso
Hombre;30;167;63;Si;4;11;Transporte_Publico;22.59;Normal
Hombre;19;171;73;No;5;13;Transporte_Publico;24.96;Normal
Hombre;64;155;64;No;1;6;Transporte_Publico;26.64;Sobrepeso
Hombre;51;185;86;Si;1;6;Transporte_Publico;25.13;Sobrepeso
Hombre;37;155;70;Si;1;5;Coche;29.14;Sobrepeso
Hombre;31;186;74;Si;3;13;Coche;21.39;Normal
Hombre;34;155;79;Si;1;3;Transporte_Publico;32.88;Obesidad
Hombre;63;162;55;No;3;10;Transporte_Publico;20.96;Normal
Hombre;48;193;73;No;3;13;Transporte_Publico;19.6;Normal
Hombre;32;160;60;Si;5;10;Transporte_Publico;23.44;Normal
Hombre;45;191;108;Si;1;4;Coche;29.6;Sobrepeso
Hombre;63;173;72;Si;5;13;Coche;24.06;Normal
Hombre;43;195;89;Si;5;12;Transporte_Publico;23.41;Normal
Hombre;49;152;35;No;3;5;Transporte_Publico;15.15;Delgadez
Hombre;50;191;109;No;1;5;Transporte_Publico;29.88;Sobrepeso
Hombre;26;185;93;No;2;5;Transporte_Publico;27.17;Sobrepeso
Hombre;51;181;100;No;1;1;Coche;30.52;Obesidad
Hombre;63;179;77;No;2;11;Coche;24.03;Normal
Hombre;34;167;86;Si;2;3;Transporte_Publico;30.84;Obesidad
Hombre;25;188;109;Si;0;1;Transporte_Publico;30.84;Obesidad
Hombre;31;172;90;Si;0;2;Coche;30.42;Obesidad
Hombre;52;159;58;Si;3;13;Coche;22.94;Normal
Hombre;23;171;58;No;5;7;Transporte_Publico;19.84;Normal
Hombre;49;195;85;No;5;12;Transporte_Publico;22.35;Normal
Hombre;65;180;89;Si;1;5;Transporte_Publico;27.47;Sobrepeso
Hombre;65;164;63;No;4;14;Transporte_Publico;23.42;Normal
Hombre;40;188;77;Si;2;11;Coche;21.79;Normal
Hombre;27;190;79;No;3;8;Coche;21.88;Normal
Hombre;23;163;55;Si;5;14;Transporte_Publico;20.7;Normal
Hombre;63;191;87;Si;2;14;Transporte_Publico;23.85;Normal
Hombre;27;174;71;Si;4;7;Coche;23.45;Normal
Hombre;38;146;35;No;2;4;Coche;16.42;Delgadez
Hombre;36;179;77;Si;5;7;Transporte_Publico;24.03;Normal
Hombre;20;148;57;Si;1;6;Transporte_Publico;26.02;Sobrepeso
Hombre;46;162;50;Si;3;9;Transporte_Publico;19.05;Normal
Hombre;58;175;96;No;1;1;Transporte_Publico;31.35;Obesidad
Hombre;39;187;107;Si;1;3;Coche;30.6;Obesidad
Hombre;46;193;83;Si;2;13;Coche;22.28;Normal
Hombre;37;195;119;Si;2;1;Transporte_Publico;31.3;Obesidad
Hombre;59;168;74;No;1;6;Transporte_Publico;26.22;Sobrepeso
Hombre;52;151;49;No;2;7;Coche;21.49;Normal
Hombre;52;154;34;Si;2;4;Coche;14.34;Delgadez
Hombre;57;192;103;No;1;4;Transporte_Publico;27.94;Sobrepeso
Hombre;49;192;73;Si;3;7;Transporte_Publico;19.8;Normal
Hombre;29;151;41;No;3;7;Coche;17.98;Delgadez
Hombre;32;181;74;No;2;7;Coche;22.59;Normal
Hombre;41;164;72;Si;1;5;Transporte_Publico;26.77;Sobrepeso
Hombre;58;155;53;No;4;7;Transporte_Publico;22.06;Normal
Hombre;54;179;82;Si;1;4;Transporte_Publico;25.59;Sobrepeso
Hombre;20;185;81;No;5;8;Transporte_Publico;23.67;Normal
Hombre;51;180;71;Si;2;12;Coche;21.91;Normal
Hombre;22;165;45;No;2;7;Coche;16.53;Delgadez
Hombre;57;182;92;No;1;5;Transporte_Publico;27.77;Sobrepeso
Hombre;61;180;69;Si;3;13;Transporte_Publico;21.3;Normal
Hombre;28;153;53;Si;2;11;Transporte_Publico;22.64;Normal
Hombre;34;153;42;Si;2;5;Transporte_Publico;17.94;Delgadez
Hombre;28;175;60;Si;2;13;Transporte_Publico;19.59;Normal
Hombre;51;173;75;Si;2;5;Transporte_Publico;25.06;Sobrepeso
Hombre;28;190;70;Si;2;11;Coche;19.39;Normal
Hombre;61;172;66;Si;4;12;Coche;22.31;Normal
Hombre;36;162;42;Si;3;8;Transporte_Publico;16;Delgadez
Hombre;33;157;78;No;2;4;Transporte_Publico;31.64;Obesidad
Hombre;36;180;74;No;3;8;Transporte_Publico;22.84;Normal
Hombre;62;180;72;Si;3;10;Transporte_Publico;22.22;Normal
Hombre;25;197;77;Si;3;11;Transporte_Publico;19.84;Normal
Hombre;27;187;105;No;1;3;Transporte_Publico;30.03;Obesidad
Hombre;23;184;64;Si;4;9;Transporte_Publico;18.9;Normal
Hombre;62;149;46;Si;5;13;Transporte_Publico;20.72;Normal
Hombre;52;177;99;No;0;3;Transporte_Publico;31.6;Obesidad
Hombre;45;147;62;No;2;3;Transporte_Publico;28.69;Sobrepeso
Hombre;38;161;70;No;2;4;Coche;27.01;Sobrepeso
Hombre;31;154;63;No;2;6;Coche;26.56;Sobrepeso
Hombre;42;157;79;No;1;4;Transporte_Publico;32.05;Obesidad
Hombre;19;179;81;Si;2;4;Transporte_Publico;25.28;Sobrepeso
Hombre;21;152;59;No;2;5;Transporte_Publico;25.54;Sobrepeso
Hombre;63;167;77;Si;1;3;Transporte_Publico;27.61;Sobrepeso
Hombre;56;175;63;Si;3;11;Transporte_Publico;20.57;Normal
Hombre;26;172;70;Si;3;13;Transporte_Publico;23.66;Normal
Hombre;60;180;78;Si;2;11;Transporte_Publico;24.07;Normal
